date,store_id,product_id,stock_quantity
2026-07-09,S001,P004,41
2026-07-09,S001,P005,30
2026-07-09,S001,P006,33
2026-07-09,S001,P007,41
2026-07-09,S001,P008,12
2026-07-09,S001,P009,16
2026-07-09,S001,P010,15
2026-07-09,S001,P011,46
2026-07-09,S001,P012,30
2026-07-09,S001,P013,66
2026-07-09,S001,P014,14
2026-07-09,S001,P015,23
2026-07-09,S001,P016,15
2026-07-09,S001,P017,23
2026-07-09,S001,P018,14
2026-07-09,S001,P019,34
2026-07-09,S001,P020,30
2026-07-09,S002,P001,9
2026-07-09,S002,P002,16
2026-07-09,S002,P003,30
2026-07-09,S002,P004,37
2026-07-09,S002,P005,14
2026-07-09,S002,P006,22
2026-07-09,S002,P007,38
2026-07-09,S002,P008,32
2026-07-09,S002,P009,17
2026-07-09,S002,P010,32
2026-07-09,S002,P011,36
2026-07-09,S002,P012,65
2026-07-09,S002,P013,28
2026-07-09,S002,P014,13
2026-07-09,S002,P015,38
2026-07-09,S002,P016,36
2026-07-09,S002,P017,22
2026-07-09,S002,P018,17
2026-07-09,S002,P019,23
2026-07-09,S002,P020,29
2026-07-09,S003,P001,18
2026-07-09,S003,P002,23
2026-07-09,S003,P003,38
2026-07-09,S003,P004,11
2026-07-09,S003,P005,28
2026-07-09,S003,P006,48
2026-07-09,S003,P007,17
2026-07-09,S003,P008,10
2026-07-09,S003,P009,13
2026-07-09,S003,P010,32
2026-07-09,S003,P011,58
2026-07-09,S003,P012,38
2026-07-09,S003,P013,31
2026-07-09,S003,P014,16
2026-07-09,S003,P015,42
2026-07-09,S003,P016,17
2026-07-09,S003,P017,35
2026-07-09,S003,P018,21
2026-07-09,S003,P019,40
2026-07-09,S003,P020,20
2026-07-10,S001,P001,17
2026-07-10,S001,P002,30
2026-07-10,S001,P003,31
2026-07-10,S001,P004,41
2026-07-10,S001,P005,21
2026-07-10,S001,P006,27
2026-07-10,S001,P007,40
2026-07-10,S001,P008,53
2026-07-10,S001,P009,14
2026-07-10,S001,P010,36
2026-07-10,S001,P011,39
2026-07-10,S001,P012,29
2026-07-10,S001,P013,55
2026-07-10,S001,P014,13
2026-07-10,S001,P015,22
2026-07-10,S001,P016,12
2026-07-10,S001,P017,22
2026-07-10,S001,P018,56
2026-07-10,S001,P019,29
2026-07-10,S001,P020,27
2026-07-10,S002,P001,10
2026-07-10,S002,P002,12
2026-07-10,S002,P003,23
2026-07-10,S002,P004,34
2026-07-10,S002,P005,31
2026-07-10,S002,P006,20
2026-07-10,S002,P007,38
2026-07-10,S002,P008,25
2026-07-10,S002,P009,16
2026-07-10,S002,P010,30
2026-07-10,S002,P011,29
2026-07-10,S002,P012,61
2026-07-10,S002,P013,20
2026-07-10,S002,P014,23
2026-07-10,S002,P015,37
2026-07-10,S002,P016,29
2026-07-10,S002,P017,20
2026-07-10,S002,P018,10
2026-07-10,S002,P019,19
2026-07-10,S002,P020,27
2026-07-10,S003,P001,14
2026-07-10,S003,P002,18
2026-07-10,S003,P003,32
2026-07-10,S003,P004,10
2026-07-10,S003,P005,24
2026-07-10,S003,P006,45
2026-07-10,S003,P007,10
2026-07-10,S003,P008,43
2026-07-10,S003,P009,13
2026-07-10,S003,P010,26
2026-07-10,S003,P011,56
2026-07-10,S003,P012,32
2026-07-10,S003,P013,27
2026-07-10,S003,P014,14
2026-07-10,S003,P015,39
2026-07-10,S003,P016,12
2026-07-10,S003,P017,28
2026-07-10,S003,P018,18
2026-07-10,S003,P019,33
2026-07-10,S003,P020,19
2026-07-11,S001,P001,13
2026-07-11,S001,P002,28
2026-07-11,S001,P003,29
2026-07-11,S001,P004,41
2026-07-11,S001,P005,57
2026-07-11,S001,P006,21
2026-07-11,S001,P007,40
2026-07-11,S001,P008,48
2026-07-11,S001,P009,13
2026-07-11,S001,P010,30
2026-07-11,S001,P011,32
2026-07-11,S001,P012,29
2026-07-11,S001,P013,46
2026-07-11,S001,P014,13
2026-07-11,S001,P015,21
2026-07-11,S001,P016,11
2026-07-11,S001,P017,18
2026-07-11,S001,P018,51
2026-07-11,S001,P019,22
2026-07-11,S001,P020,21
2026-07-11,S002,P001,10
2026-07-11,S002,P002,12
2026-07-11,S002,P003,21
2026-07-11,S002,P004,33
2026-07-11,S002,P005,26
2026-07-11,S002,P006,13
2026-07-11,S002,P007,33
2026-07-11,S002,P008,21
2026-07-11,S002,P009,15
2026-07-11,S002,P010,28
2026-07-11,S002,P011,23
2026-07-11,S002,P012,60
2026-07-11,S002,P013,17
2026-07-11,S002,P014,20
2026-07-11,S002,P015,35
2026-07-11,S002,P016,25
2026-07-11,S002,P017,18
2026-07-11,S002,P018,29
2026-07-11,S002,P019,14
2026-07-11,S002,P020,27
2026-07-11,S003,P001,12
2026-07-11,S003,P002,14
2026-07-11,S003,P003,32
2026-07-11,S003,P004,39
2026-07-11,S003,P005,16
2026-07-11,S003,P006,38
2026-07-11,S003,P007,44
2026-07-11,S003,P008,36
2026-07-11,S003,P009,18
2026-07-11,S003,P010,23
2026-07-11,S003,P011,55
2026-07-11,S003,P012,30
2026-07-11,S003,P013,19
2026-07-11,S003,P014,12
2026-07-11,S003,P015,37
2026-07-11,S003,P016,10
2026-07-11,S003,P017,27
2026-07-11,S003,P018,11
2026-07-11,S003,P019,32
2026-07-11,S003,P020,17
2026-07-12,S001,P001,20
2026-07-12,S001,P002,23
2026-07-12,S001,P003,26
2026-07-12,S001,P004,37
2026-07-12,S001,P005,49
2026-07-12,S001,P006,15
2026-07-12,S001,P007,40
2026-07-12,S001,P008,43
2026-07-12,S001,P009,12
2026-07-12,S001,P010,27
2026-07-12,S001,P011,27
2026-07-12,S001,P012,23
2026-07-12,S001,P013,36
2026-07-12,S001,P014,11
2026-07-12,S001,P015,14
2026-07-12,S001,P016,40
2026-07-12,S001,P017,15
2026-07-12,S001,P018,47
2026-07-12,S001,P019,15
2026-07-12,S001,P020,20
2026-07-12,S002,P001,13
2026-07-12,S002,P002,11
2026-07-12,S002,P003,20
2026-07-12,S002,P004,31
2026-07-12,S002,P005,22
2026-07-12,S002,P006,59
2026-07-12,S002,P007,29
2026-07-12,S002,P008,14
2026-07-12,S002,P009,10
2026-07-12,S002,P010,24
2026-07-12,S002,P011,18
2026-07-12,S002,P012,56
2026-07-12,S002,P013,54
2026-07-12,S002,P014,18
2026-07-12,S002,P015,28
2026-07-12,S002,P016,20
2026-07-12,S002,P017,17
2026-07-12,S002,P018,22
2026-07-12,S002,P019,68
2026-07-12,S002,P020,26
2026-07-12,S003,P001,13
2026-07-12,S003,P002,10
2026-07-12,S003,P003,29
2026-07-12,S003,P004,34
2026-07-12,S003,P005,45
2026-07-12,S003,P006,33
2026-07-12,S003,P007,40
2026-07-12,S003,P008,33
2026-07-12,S003,P009,13
2026-07-12,S003,P010,17
2026-07-12,S003,P011,51
2026-07-12,S003,P012,26
2026-07-12,S003,P013,10
2026-07-12,S003,P014,10
2026-07-12,S003,P015,33
2026-07-12,S003,P016,55
2026-07-12,S003,P017,22
2026-07-12,S003,P018,62
2026-07-12,S003,P019,30
2026-07-12,S003,P020,16
2026-07-13,S001,P001,13
2026-07-13,S001,P002,20
2026-07-13,S001,P003,21
2026-07-13,S001,P004,35
2026-07-13,S001,P005,38
2026-07-13,S001,P006,12
2026-07-13,S001,P007,34
2026-07-13,S001,P008,36
2026-07-13,S001,P009,22
2026-07-13,S001,P010,20
2026-07-13,S001,P011,22
2026-07-13,S001,P012,21
2026-07-13,S001,P013,30
2026-07-13,S001,P014,13
2026-07-13,S001,P015,68
2026-07-13,S001,P016,34
2026-07-13,S001,P017,15
2026-07-13,S001,P018,46
2026-07-13,S001,P019,12
2026-07-13,S001,P020,16
2026-07-13,S002,P001,14
2026-07-13,S002,P002,64
2026-07-13,S002,P003,14
2026-07-13,S002,P004,28
2026-07-13,S002,P005,16
2026-07-13,S002,P006,53
2026-07-13,S002,P007,22
2026-07-13,S002,P008,13
2026-07-13,S002,P009,14
2026-07-13,S002,P010,18
2026-07-13,S002,P011,13
2026-07-13,S002,P012,55
2026-07-13,S002,P013,49
2026-07-13,S002,P014,17
2026-07-13,S002,P015,23
2026-07-13,S002,P016,20
2026-07-13,S002,P017,17
2026-07-13,S002,P018,21
2026-07-13,S002,P019,64
2026-07-13,S002,P020,25
2026-07-13,S003,P001,12
2026-07-13,S003,P002,42
2026-07-13,S003,P003,29
2026-07-13,S003,P004,34
2026-07-13,S003,P005,43
2026-07-13,S003,P006,28
2026-07-13,S003,P007,36
2026-07-13,S003,P008,29
2026-07-13,S003,P009,15
2026-07-13,S003,P010,14
2026-07-13,S003,P011,48
2026-07-13,S003,P012,22
2026-07-13,S003,P013,36
2026-07-13,S003,P014,10
2026-07-13,S003,P015,28
2026-07-13,S003,P016,52
2026-07-13,S003,P017,20
2026-07-13,S003,P018,56
2026-07-13,S003,P019,27
2026-07-13,S003,P020,16
2026-07-14,S001,P001,23
2026-07-14,S001,P002,16
2026-07-14,S001,P003,14
2026-07-14,S001,P004,34
2026-07-14,S001,P005,34
2026-07-14,S001,P006,45
2026-07-14,S001,P007,31
2026-07-14,S001,P008,29
2026-07-14,S001,P009,20
2026-07-14,S001,P010,18
2026-07-14,S001,P011,19
2026-07-14,S001,P012,17
2026-07-14,S001,P013,27
2026-07-14,S001,P014,10
2026-07-14,S001,P015,64
2026-07-14,S001,P016,28
2026-07-14,S001,P017,62
2026-07-14,S001,P018,43
2026-07-14,S001,P019,40
2026-07-14,S001,P020,15
2026-07-14,S002,P001,15
2026-07-14,S002,P002,62
2026-07-14,S002,P003,57
2026-07-14,S002,P004,28
2026-07-14,S002,P005,65
2026-07-14,S002,P006,47
2026-07-14,S002,P007,17
2026-07-14,S002,P008,34
2026-07-14,S002,P009,20
2026-07-14,S002,P010,12
2026-07-14,S002,P011,44
2026-07-14,S002,P012,50
2026-07-14,S002,P013,45
2026-07-14,S002,P014,11
2026-07-14,S002,P015,21
2026-07-14,S002,P016,14
2026-07-14,S002,P017,14
2026-07-14,S002,P018,18
2026-07-14,S002,P019,59
2026-07-14,S002,P020,20
2026-07-14,S003,P001,10
2026-07-14,S003,P002,38
2026-07-14,S003,P003,26
2026-07-14,S003,P004,28
2026-07-14,S003,P005,34
2026-07-14,S003,P006,25
2026-07-14,S003,P007,35
2026-07-14,S003,P008,22
2026-07-14,S003,P009,15
2026-07-14,S003,P010,55
2026-07-14,S003,P011,43
2026-07-14,S003,P012,16
2026-07-14,S003,P013,31
2026-07-14,S003,P014,16
2026-07-14,S003,P015,22
2026-07-14,S003,P016,51
2026-07-14,S003,P017,14
2026-07-14,S003,P018,52
2026-07-14,S003,P019,22
2026-07-14,S003,P020,13
2026-07-15,S001,P001,15
2026-07-15,S001,P002,12
2026-07-15,S001,P003,42
2026-07-15,S001,P004,32
2026-07-15,S001,P005,28
2026-07-15,S001,P006,45
2026-07-15,S001,P007,25
2026-07-15,S001,P008,24
2026-07-15,S001,P009,20
2026-07-15,S001,P010,15
2026-07-15,S001,P011,18
2026-07-15,S001,P012,15
2026-07-15,S001,P013,24
2026-07-15,S001,P014,12
2026-07-15,S001,P015,60
2026-07-15,S001,P016,21
2026-07-15,S001,P017,60
2026-07-15,S001,P018,39
2026-07-15,S001,P019,38
2026-07-15,S001,P020,51
2026-07-15,S002,P001,10
2026-07-15,S002,P002,56
2026-07-15,S002,P003,53
2026-07-15,S002,P004,26
2026-07-15,S002,P005,61
2026-07-15,S002,P006,46
2026-07-15,S002,P007,17
2026-07-15,S002,P008,32
2026-07-15,S002,P009,16
2026-07-15,S002,P010,57
2026-07-15,S002,P011,42
2026-07-15,S002,P012,47
2026-07-15,S002,P013,42
2026-07-15,S002,P014,10
2026-07-15,S002,P015,20
2026-07-15,S002,P016,13
2026-07-15,S002,P017,10
2026-07-15,S002,P018,16
2026-07-15,S002,P019,58
2026-07-15,S002,P020,13
2026-07-15,S003,P001,9
2026-07-15,S003,P002,36
2026-07-15,S003,P003,23
2026-07-15,S003,P004,28
2026-07-15,S003,P005,26
2026-07-15,S003,P006,21
2026-07-15,S003,P007,35
2026-07-15,S003,P008,22
2026-07-15,S003,P009,16
2026-07-15,S003,P010,53
2026-07-15,S003,P011,43
2026-07-15,S003,P012,43
2026-07-15,S003,P013,26
2026-07-15,S003,P014,11
2026-07-15,S003,P015,18
2026-07-15,S003,P016,44
2026-07-15,S003,P017,11
2026-07-15,S003,P018,45
2026-07-15,S003,P019,20
2026-07-15,S003,P020,12
2026-07-16,S001,P001,24
2026-07-16,S001,P002,12
2026-07-16,S001,P003,41
2026-07-16,S001,P004,26
2026-07-16,S001,P005,24
2026-07-16,S001,P006,41
2026-07-16,S001,P007,18
2026-07-16,S001,P008,17
2026-07-16,S001,P009,14
2026-07-16,S001,P010,67
2026-07-16,S001,P011,11
2026-07-16,S001,P012,10
2026-07-16,S001,P013,14
2026-07-16,S001,P014,13
2026-07-16,S001,P015,53
2026-07-16,S001,P016,19
2026-07-16,S001,P017,60
2026-07-16,S001,P018,36
2026-07-16,S001,P019,37
2026-07-16,S001,P020,46
2026-07-16,S002,P001,18
2026-07-16,S002,P002,50
2026-07-16,S002,P003,47
2026-07-16,S002,P004,20
2026-07-16,S002,P005,53
2026-07-16,S002,P006,46
2026-07-16,S002,P007,12
2026-07-16,S002,P008,25
2026-07-16,S002,P009,13
2026-07-16,S002,P010,57
2026-07-16,S002,P011,39
2026-07-16,S002,P012,41
2026-07-16,S002,P013,35
2026-07-16,S002,P014,23
2026-07-16,S002,P015,16
2026-07-16,S002,P016,47
2026-07-16,S002,P017,34
2026-07-16,S002,P018,13
2026-07-16,S002,P019,51
2026-07-16,S002,P020,65
2026-07-16,S003,P001,10
2026-07-16,S003,P002,31
2026-07-16,S003,P003,20
2026-07-16,S003,P004,21
2026-07-16,S003,P005,19
2026-07-16,S003,P006,21
2026-07-16,S003,P007,32
2026-07-16,S003,P008,20
2026-07-16,S003,P009,15
2026-07-16,S003,P010,49
2026-07-16,S003,P011,38
2026-07-16,S003,P012,43
2026-07-16,S003,P013,16
2026-07-16,S003,P014,20
2026-07-16,S003,P015,12
2026-07-16,S003,P016,43
2026-07-16,S003,P017,54
2026-07-16,S003,P018,38
2026-07-16,S003,P019,20
2026-07-16,S003,P020,34
2026-07-17,S001,P001,15
2026-07-17,S001,P002,53
2026-07-17,S001,P003,39
2026-07-17,S001,P004,26
2026-07-17,S001,P005,20
2026-07-17,S001,P006,37
2026-07-17,S001,P007,18
2026-07-17,S001,P008,17
2026-07-17,S001,P009,11
2026-07-17,S001,P010,62
2026-07-17,S001,P011,11
2026-07-17,S001,P012,53
2026-07-17,S001,P013,51
2026-07-17,S001,P014,17
2026-07-17,S001,P015,48
2026-07-17,S001,P016,19
2026-07-17,S001,P017,59
2026-07-17,S001,P018,29
2026-07-17,S001,P019,30
2026-07-17,S001,P020,40
2026-07-17,S002,P001,16
2026-07-17,S002,P002,48
2026-07-17,S002,P003,41
2026-07-17,S002,P004,15
2026-07-17,S002,P005,42
2026-07-17,S002,P006,44
2026-07-17,S002,P007,10
2026-07-17,S002,P008,22
2026-07-17,S002,P009,12
2026-07-17,S002,P010,51
2026-07-17,S002,P011,35
2026-07-17,S002,P012,35
2026-07-17,S002,P013,30
2026-07-17,S002,P014,23
2026-07-17,S002,P015,12
2026-07-17,S002,P016,47
2026-07-17,S002,P017,32
2026-07-17,S002,P018,10
2026-07-17,S002,P019,45
2026-07-17,S002,P020,62
2026-07-17,S003,P001,12
2026-07-17,S003,P002,27
2026-07-17,S003,P003,17
2026-07-17,S003,P004,21
2026-07-17,S003,P005,15
2026-07-17,S003,P006,21
2026-07-17,S003,P007,28
2026-07-17,S003,P008,13
2026-07-17,S003,P009,14
2026-07-17,S003,P010,46
2026-07-17,S003,P011,31
2026-07-17,S003,P012,41
2026-07-17,S003,P013,37
2026-07-17,S003,P014,13
2026-07-17,S003,P015,55
2026-07-17,S003,P016,36
2026-07-17,S003,P017,50
2026-07-17,S003,P018,33
2026-07-17,S003,P019,15
2026-07-17,S003,P020,32
2026-07-18,S001,P001,16
2026-07-18,S001,P002,53
2026-07-18,S001,P003,33
2026-07-18,S001,P004,19
2026-07-18,S001,P005,12
2026-07-18,S001,P006,33
2026-07-18,S001,P007,11
2026-07-18,S001,P008,11
2026-07-18,S001,P009,11
2026-07-18,S001,P010,58
2026-07-18,S001,P011,38
2026-07-18,S001,P012,51
2026-07-18,S001,P013,45
2026-07-18,S001,P014,14
2026-07-18,S001,P015,41
2026-07-18,S001,P016,17
2026-07-18,S001,P017,58
2026-07-18,S001,P018,24
2026-07-18,S001,P019,24
2026-07-18,S001,P020,34
2026-07-18,S002,P001,15
2026-07-18,S002,P002,47
2026-07-18,S002,P003,38
2026-07-18,S002,P004,13
2026-07-18,S002,P005,33
2026-07-18,S002,P006,39
2026-07-18,S002,P007,10
2026-07-18,S002,P008,16
2026-07-18,S002,P009,17
2026-07-18,S002,P010,49
2026-07-18,S002,P011,29
2026-07-18,S002,P012,28
2026-07-18,S002,P013,26
2026-07-18,S002,P014,18
2026-07-18,S002,P015,11
2026-07-18,S002,P016,43
2026-07-18,S002,P017,29
2026-07-18,S002,P018,59
2026-07-18,S002,P019,39
2026-07-18,S002,P020,59
2026-07-18,S003,P001,9
2026-07-18,S003,P002,23
2026-07-18,S003,P003,14
2026-07-18,S003,P004,19
2026-07-18,S003,P005,52
2026-07-18,S003,P006,15
2026-07-18,S003,P007,27
2026-07-18,S003,P008,12
2026-07-18,S003,P009,13
2026-07-18,S003,P010,45
2026-07-18,S003,P011,31
2026-07-18,S003,P012,39
2026-07-18,S003,P013,26
2026-07-18,S003,P014,12
2026-07-18,S003,P015,53
2026-07-18,S003,P016,36
2026-07-18,S003,P017,50
2026-07-18,S003,P018,26
2026-07-18,S003,P019,13
2026-07-18,S003,P020,32
2026-07-19,S001,P001,10
2026-07-19,S001,P002,48
2026-07-19,S001,P003,28
2026-07-19,S001,P004,18
2026-07-19,S001,P005,53
2026-07-19,S001,P006,28
2026-07-19,S001,P007,10
2026-07-19,S001,P008,11
2026-07-19,S001,P009,10
2026-07-19,S001,P010,58
2026-07-19,S001,P011,38
2026-07-19,S001,P012,48
2026-07-19,S001,P013,38
2026-07-19,S001,P014,13
2026-07-19,S001,P015,37
2026-07-19,S001,P016,13
2026-07-19,S001,P017,57
2026-07-19,S001,P018,20
2026-07-19,S001,P019,22
2026-07-19,S001,P020,33
2026-07-19,S002,P001,11
2026-07-19,S002,P002,46
2026-07-19,S002,P003,31
2026-07-19,S002,P004,10
2026-07-19,S002,P005,27
2026-07-19,S002,P006,33
2026-07-19,S002,P007,40
2026-07-19,S002,P008,62
2026-07-19,S002,P009,12
2026-07-19,S002,P010,45
2026-07-19,S002,P011,25
2026-07-19,S002,P012,22
2026-07-19,S002,P013,17
2026-07-19,S002,P014,14
2026-07-19,S002,P015,44
2026-07-19,S002,P016,40
2026-07-19,S002,P017,22
2026-07-19,S002,P018,57
2026-07-19,S002,P019,37
2026-07-19,S002,P020,59
2026-07-19,S003,P001,20
2026-07-19,S003,P002,22
2026-07-19,S003,P003,12
2026-07-19,S003,P004,18
2026-07-19,S003,P005,42
2026-07-19,S003,P006,13
2026-07-19,S003,P007,26
2026-07-19,S003,P008,54
2026-07-19,S003,P009,22
2026-07-19,S003,P010,42
2026-07-19,S003,P011,24
2026-07-19,S003,P012,33
2026-07-19,S003,P013,18
2026-07-19,S003,P014,16
2026-07-19,S003,P015,46
2026-07-19,S003,P016,36
2026-07-19,S003,P017,45
2026-07-19,S003,P018,24
2026-07-19,S003,P019,44
2026-07-19,S003,P020,27
2026-07-20,S001,P001,12
2026-07-20,S001,P002,44
2026-07-20,S001,P003,22
2026-07-20,S001,P004,16
2026-07-20,S001,P005,41
2026-07-20,S001,P006,22
2026-07-20,S001,P007,58
2026-07-20,S001,P008,54
2026-07-20,S001,P009,19
2026-07-20,S001,P010,53
2026-07-20,S001,P011,36
2026-07-20,S001,P012,48
2026-07-20,S001,P013,32
2026-07-20,S001,P014,13
2026-07-20,S001,P015,30
2026-07-20,S001,P016,42
2026-07-20,S001,P017,57
2026-07-20,S001,P018,18
2026-07-20,S001,P019,19
2026-07-20,S001,P020,26
2026-07-20,S002,P001,11
2026-07-20,S002,P002,40
2026-07-20,S002,P003,31
2026-07-20,S002,P004,10
2026-07-20,S002,P005,18
2026-07-20,S002,P006,28
2026-07-20,S002,P007,35
2026-07-20,S002,P008,62
2026-07-20,S002,P009,11
2026-07-20,S002,P010,38
2026-07-20,S002,P011,22
2026-07-20,S002,P012,19
2026-07-20,S002,P013,11
2026-07-20,S002,P014,10
2026-07-20,S002,P015,38
2026-07-20,S002,P016,37
2026-07-20,S002,P017,16
2026-07-20,S002,P018,57
2026-07-20,S002,P019,30
2026-07-20,S002,P020,55
2026-07-20,S003,P001,11
2026-07-20,S003,P002,18
2026-07-20,S003,P003,33
2026-07-20,S003,P004,12
2026-07-20,S003,P005,36
2026-07-20,S003,P006,61
2026-07-20,S003,P007,23
2026-07-20,S003,P008,49
2026-07-20,S003,P009,19
2026-07-20,S003,P010,35
2026-07-20,S003,P011,20
2026-07-20,S003,P012,29
2026-07-20,S003,P013,15
2026-07-20,S003,P014,12
2026-07-20,S003,P015,40
2026-07-20,S003,P016,32
2026-07-20,S003,P017,45
2026-07-20,S003,P018,21
2026-07-20,S003,P019,44
2026-07-20,S003,P020,24
2026-07-21,S001,P001,13
2026-07-21,S001,P002,44
2026-07-21,S001,P003,16
2026-07-21,S001,P004,16
2026-07-21,S001,P005,36
2026-07-21,S001,P006,16
2026-07-21,S001,P007,58
2026-07-21,S001,P008,50
2026-07-21,S001,P009,19
2026-07-21,S001,P010,46
2026-07-21,S001,P011,33
2026-07-21,S001,P012,44
2026-07-21,S001,P013,28
2026-07-21,S001,P014,20
2026-07-21,S001,P015,25
2026-07-21,S001,P016,40
2026-07-21,S001,P017,54
2026-07-21,S001,P018,18
2026-07-21,S001,P019,13
2026-07-21,S001,P020,25
2026-07-21,S002,P001,15
2026-07-21,S002,P002,40
2026-07-21,S002,P003,30
2026-07-21,S002,P004,49
2026-07-21,S002,P005,12
2026-07-21,S002,P006,24
2026-07-21,S002,P007,29
2026-07-21,S002,P008,60
2026-07-21,S002,P009,13
2026-07-21,S002,P010,36
2026-07-21,S002,P011,17
2026-07-21,S002,P012,18
2026-07-21,S002,P013,62
2026-07-21,S002,P014,15
2026-07-21,S002,P015,36
2026-07-21,S002,P016,36
2026-07-21,S002,P017,16
2026-07-21,S002,P018,54
2026-07-21,S002,P019,29
2026-07-21,S002,P020,51
2026-07-21,S003,P001,19
2026-07-21,S003,P002,13
2026-07-21,S003,P003,32
2026-07-21,S003,P004,62
2026-07-21,S003,P005,30
2026-07-21,S003,P006,57
2026-07-21,S003,P007,22
2026-07-21,S003,P008,44
2026-07-21,S003,P009,18
2026-07-21,S003,P010,30
2026-07-21,S003,P011,18
2026-07-21,S003,P012,23
2026-07-21,S003,P013,34
2026-07-21,S003,P014,11
2026-07-21,S003,P015,39
2026-07-21,S003,P016,30
2026-07-21,S003,P017,43
2026-07-21,S003,P018,16
2026-07-21,S003,P019,42
2026-07-21,S003,P020,21
2026-07-22,S001,P001,7
2026-07-22,S001,P002,39
2026-07-22,S001,P003,10
2026-07-22,S001,P004,10
2026-07-22,S001,P005,30
2026-07-22,S001,P006,13
2026-07-22,S001,P007,56
2026-07-22,S001,P008,47
2026-07-22,S001,P009,12
2026-07-22,S001,P010,45
2026-07-22,S001,P011,30
2026-07-22,S001,P012,37
2026-07-22,S001,P013,16
2026-07-22,S001,P014,15
2026-07-22,S001,P015,20
2026-07-22,S001,P016,37
2026-07-22,S001,P017,54
2026-07-22,S001,P018,18
2026-07-22,S001,P019,43
2026-07-22,S001,P020,25
2026-07-22,S002,P001,23
2026-07-22,S002,P002,35
2026-07-22,S002,P003,25
2026-07-22,S002,P004,43
2026-07-22,S002,P005,62
2026-07-22,S002,P006,23
2026-07-22,S002,P007,27
2026-07-22,S002,P008,59
2026-07-22,S002,P009,12
2026-07-22,S002,P010,34
2026-07-22,S002,P011,10
2026-07-22,S002,P012,11
2026-07-22,S002,P013,55
2026-07-22,S002,P014,15
2026-07-22,S002,P015,31
2026-07-22,S002,P016,33
2026-07-22,S002,P017,12
2026-07-22,S002,P018,48
2026-07-22,S002,P019,25
2026-07-22,S002,P020,51
2026-07-22,S003,P001,16
2026-07-22,S003,P002,42
2026-07-22,S003,P003,28
2026-07-22,S003,P004,56
2026-07-22,S003,P005,24
2026-07-22,S003,P006,52
2026-07-22,S003,P007,16
2026-07-22,S003,P008,43
2026-07-22,S003,P009,13
2026-07-22,S003,P010,29
2026-07-22,S003,P011,11
2026-07-22,S003,P012,19
2026-07-22,S003,P013,25
2026-07-22,S003,P014,11
2026-07-22,S003,P015,39
2026-07-22,S003,P016,26
2026-07-22,S003,P017,38
2026-07-22,S003,P018,14
2026-07-22,S003,P019,41
2026-07-22,S003,P020,19
2026-07-23,S001,P001,8
2026-07-23,S001,P002,38
2026-07-23,S001,P003,52
2026-07-23,S001,P004,37
2026-07-23,S001,P005,25
2026-07-23,S001,P006,12
2026-07-23,S001,P007,53
2026-07-23,S001,P008,47
2026-07-23,S001,P009,17
2026-07-23,S001,P010,44
2026-07-23,S001,P011,26
2026-07-23,S001,P012,33
2026-07-23,S001,P013,10
2026-07-23,S001,P014,15
2026-07-23,S001,P015,16
2026-07-23,S001,P016,31
2026-07-23,S001,P017,53
2026-07-23,S001,P018,13
2026-07-23,S001,P019,39
2026-07-23,S001,P020,25
2026-07-23,S002,P001,19
2026-07-23,S002,P002,34
2026-07-23,S002,P003,25
2026-07-23,S002,P004,42
2026-07-23,S002,P005,53
2026-07-23,S002,P006,16
2026-07-23,S002,P007,22
2026-07-23,S002,P008,53
2026-07-23,S002,P009,11
2026-07-23,S002,P010,30
2026-07-23,S002,P011,68
2026-07-23,S002,P012,38
2026-07-23,S002,P013,47
2026-07-23,S002,P014,13
2026-07-23,S002,P015,30
2026-07-23,S002,P016,33
2026-07-23,S002,P017,43
2026-07-23,S002,P018,46
2026-07-23,S002,P019,23
2026-07-23,S002,P020,48
2026-07-23,S003,P001,23
2026-07-23,S003,P002,38
2026-07-23,S003,P003,25
2026-07-23,S003,P004,49
2026-07-23,S003,P005,19
2026-07-23,S003,P006,46
2026-07-23,S003,P007,13
2026-07-23,S003,P008,37
2026-07-23,S003,P009,10
2026-07-23,S003,P010,25
2026-07-23,S003,P011,39
2026-07-23,S003,P012,13
2026-07-23,S003,P013,15
2026-07-23,S003,P014,15
2026-07-23,S003,P015,38
2026-07-23,S003,P016,20
2026-07-23,S003,P017,34
2026-07-23,S003,P018,32
2026-07-23,S003,P019,40
2026-07-23,S003,P020,13
2026-07-24,S001,P001,8
2026-07-24,S001,P002,36
2026-07-24,S001,P003,51
2026-07-24,S001,P004,34
2026-07-24,S001,P005,21
2026-07-24,S001,P006,49
2026-07-24,S001,P007,53
2026-07-24,S001,P008,46
2026-07-24,S001,P009,11
2026-07-24,S001,P010,42
2026-07-24,S001,P011,23
2026-07-24,S001,P012,29
2026-07-24,S001,P013,45
2026-07-24,S001,P014,14
2026-07-24,S001,P015,16
2026-07-24,S001,P016,25
2026-07-24,S001,P017,52
2026-07-24,S001,P018,46
2026-07-24,S001,P019,32
2026-07-24,S001,P020,23
2026-07-24,S002,P001,15
2026-07-24,S002,P002,29
2026-07-24,S002,P003,20
2026-07-24,S002,P004,36
2026-07-24,S002,P005,43
2026-07-24,S002,P006,46
2026-07-24,S002,P007,20
2026-07-24,S002,P008,50
2026-07-24,S002,P009,15
2026-07-24,S002,P010,27
2026-07-24,S002,P011,65
2026-07-24,S002,P012,31
2026-07-24,S002,P013,36
2026-07-24,S002,P014,12
2026-07-24,S002,P015,26
